/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S016C001P019R001A023.skeleton,23,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S017C003P020R001A026.skeleton,26,20
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S013C002P008R001A017.skeleton,17,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S003C002P017R001A021.skeleton,21,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C002P019R001A047.skeleton,47,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C001P027R001A029.skeleton,29,27
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C001P013R001A042.skeleton,42,13
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C003P008R001A012.skeleton,12,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C002P016R001A008.skeleton,8,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C001P016R001A034.skeleton,34,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C003P001R001A037.skeleton,37,1
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C002P008R001A048.skeleton,48,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C002P019R001A002.skeleton,2,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C001P008R001A029.skeleton,29,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C002P019R001A042.skeleton,42,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C003P039R001A009.skeleton,9,39
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C003P016R001A026.skeleton,26,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S017C002P008R001A046.skeleton,46,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S016C001P021R001A015.skeleton,15,21
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C001P025R001A002.skeleton,2,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S001C003P004R001A004.skeleton,4,4
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C001P016R001A004.skeleton,4,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C002P021R001A010.skeleton,10,21
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C001P016R001A043.skeleton,43,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S004C003P008R001A038.skeleton,38,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C001P015R001A008.skeleton,8,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C003P017R001A021.skeleton,21,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C003P019R001A011.skeleton,11,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C003P019R001A049.skeleton,49,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C003P015R001A042.skeleton,42,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S013C001P016R001A006.skeleton,6,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S001C002P002R001A025.skeleton,25,2
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S001C003P002R001A043.skeleton,43,2
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C003P014R001A046.skeleton,46,14
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C003P027R001A045.skeleton,45,27
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C002P015R001A029.skeleton,29,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S004C001P020R001A024.skeleton,24,20
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S016C001P021R001A047.skeleton,47,21
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S009C003P008R001A005.skeleton,5,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C002P036R001A016.skeleton,16,36
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S009C003P007R001A001.skeleton,1,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C003P018R001A021.skeleton,21,18
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C003P018R001A017.skeleton,17,18
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C003P008R001A039.skeleton,39,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S003C001P008R001A030.skeleton,30,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C002P019R001A045.skeleton,45,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C002P035R001A012.skeleton,12,35
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C003P015R001A048.skeleton,48,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S017C001P015R001A015.skeleton,15,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S016C001P008R001A008.skeleton,8,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S009C003P019R001A019.skeleton,19,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C003P001R001A028.skeleton,28,1
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S001C002P004R001A023.skeleton,23,4
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C002P019R001A033.skeleton,33,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C002P007R001A043.skeleton,43,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C001P030R001A028.skeleton,28,30
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C001P015R001A029.skeleton,29,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C001P019R001A015.skeleton,15,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S001C002P004R001A024.skeleton,24,4
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C003P002R001A017.skeleton,17,2
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S003C003P018R001A042.skeleton,42,18
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S003C003P008R001A019.skeleton,19,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C003P037R001A037.skeleton,37,37
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S016C003P040R001A019.skeleton,19,40
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C002P008R001A034.skeleton,34,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S017C002P017R001A037.skeleton,37,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C003P017R001A021.skeleton,21,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S003C001P008R001A010.skeleton,10,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S013C002P028R001A018.skeleton,18,28
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C003P016R001A021.skeleton,21,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C002P001R001A036.skeleton,36,1
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C003P019R001A045.skeleton,45,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C001P001R001A019.skeleton,19,1
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S001C002P002R001A003.skeleton,3,2
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C003P018R001A022.skeleton,22,18
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C002P026R001A026.skeleton,26,26
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S003C001P002R001A021.skeleton,21,2
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C003P001R001A045.skeleton,45,1
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C003P007R001A040.skeleton,40,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S013C001P008R001A046.skeleton,46,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S001C001P006R001A041.skeleton,41,6
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S003C003P018R001A027.skeleton,27,18
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C002P032R001A016.skeleton,16,32
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C002P015R001A001.skeleton,1,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C001P001R001A042.skeleton,42,1
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C003P017R001A034.skeleton,34,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C002P037R001A006.skeleton,6,37
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S009C003P007R001A049.skeleton,49,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S013C001P028R001A013.skeleton,13,28
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C001P014R001A026.skeleton,26,14
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C001P008R001A015.skeleton,15,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C003P007R001A045.skeleton,45,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S004C001P003R001A016.skeleton,16,3
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C002P034R001A042.skeleton,42,34
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C001P025R001A015.skeleton,15,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C002P013R001A022.skeleton,22,13
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C002P025R001A010.skeleton,10,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S003C002P008R001A016.skeleton,16,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C003P017R001A006.skeleton,6,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C003P015R001A011.skeleton,11,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S016C001P025R001A014.skeleton,14,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C001P017R001A012.skeleton,12,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C002P010R001A006.skeleton,6,10
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S012C001P008R001A002.skeleton,2,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C002P033R001A020.skeleton,20,33
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C003P015R001A047.skeleton,47,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C002P023R001A003.skeleton,3,23
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C001P010R001A043.skeleton,43,10
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C001P008R001A014.skeleton,14,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C001P026R001A006.skeleton,6,26
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S016C001P008R001A038.skeleton,38,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C001P008R001A015.skeleton,15,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S013C002P007R001A034.skeleton,34,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C003P008R001A045.skeleton,45,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C002P018R001A027.skeleton,27,18
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S013C001P037R001A034.skeleton,34,37
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C001P019R001A019.skeleton,19,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S001C001P007R001A045.skeleton,45,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S001C003P003R001A034.skeleton,34,3
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C003P017R001A002.skeleton,2,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C002P019R001A007.skeleton,7,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S009C002P015R001A030.skeleton,30,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C002P025R001A001.skeleton,1,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S005C001P017R001A001.skeleton,1,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S004C001P020R001A045.skeleton,45,20
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C001P016R001A032.skeleton,32,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S013C003P007R001A028.skeleton,28,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S003C001P002R001A001.skeleton,1,2
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C003P011R001A015.skeleton,15,11
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C001P015R001A014.skeleton,14,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S016C001P008R001A012.skeleton,12,8
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S013C003P017R001A049.skeleton,49,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S008C002P025R001A038.skeleton,38,25
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S007C002P016R001A032.skeleton,32,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S003C001P019R001A009.skeleton,9,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S002C003P007R001A013.skeleton,13,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S010C002P019R001A036.skeleton,36,19
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S009C002P007R001A012.skeleton,12,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S009C002P016R001A028.skeleton,28,16
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S017C001P015R001A017.skeleton,17,15
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C002P017R001A004.skeleton,4,17
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S011C002P007R001A025.skeleton,25,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S006C003P022R001A039.skeleton,39,22
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S014C001P007R001A027.skeleton,27,7
/home/ajitopensource/Projects/3D human motion prediction/nturgbd_skeletons/S015C003P025R001A017.skeleton,17,25
